Timestamp;Trend Flags;Status;Value (°C)
30-Dec-24 1:30:01 AM WEST,{ },"{alarm,unackedAlarm}",26.1
30-Dec-24 1:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 2:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.3
30-Dec-24 2:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.0
30-Dec-24 2:30:00 AM WEST,{ },"{alarm,unackedAlarm}",27.1
30-Dec-24 2:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
30-Dec-24 3:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.6
30-Dec-24 3:15:00 AM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 3:30:01 AM WEST,{ },"{alarm,unackedAlarm}",28.6
30-Dec-24 3:45:01 AM WEST,{ },"{alarm,unackedAlarm}",29.3
30-Dec-24 4:00:00 AM WEST,{ },"{alarm,unackedAlarm}",29.9
30-Dec-24 4:15:00 AM WEST,{ },"{alarm,unackedAlarm}",30.4
30-Dec-24 4:30:00 AM WEST,{ },"{alarm,unackedAlarm}",28.5
30-Dec-24 4:45:00 AM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 5:00:00 AM WEST,{ },"{alarm,unackedAlarm}",26.3
30-Dec-24 5:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.1
30-Dec-24 5:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
30-Dec-24 5:45:00 AM WEST,{ },"{alarm,unackedAlarm}",26.6
30-Dec-24 6:00:00 AM WEST,{ },{unackedAlarm},25.9
30-Dec-24 6:15:00 AM WEST,{ },"{alarm,unackedAlarm}",26.9
30-Dec-24 6:30:00 AM WEST,{ },"{alarm,unackedAlarm}",27.2
30-Dec-24 6:45:00 AM WEST,{ },"{alarm,unackedAlarm}",26.4
30-Dec-24 7:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.1
30-Dec-24 7:15:00 AM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 7:30:01 AM WEST,{ },"{alarm,unackedAlarm}",26.4
30-Dec-24 7:45:00 AM WEST,{ },"{alarm,unackedAlarm}",26.9
30-Dec-24 8:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.5
30-Dec-24 8:15:00 AM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 8:30:00 AM WEST,{ },"{alarm,unackedAlarm}",27.7
30-Dec-24 8:45:00 AM WEST,{ },"{alarm,unackedAlarm}",27.6
30-Dec-24 9:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 9:15:00 AM WEST,{ },"{alarm,unackedAlarm}",28.5
30-Dec-24 9:30:00 AM WEST,{ },"{alarm,unackedAlarm}",29.0
30-Dec-24 9:45:00 AM WEST,{ },"{alarm,unackedAlarm}",29.4
30-Dec-24 10:00:01 AM WEST,{ },"{alarm,unackedAlarm}",29.8
30-Dec-24 10:15:01 AM WEST,{ },"{alarm,unackedAlarm}",30.1
30-Dec-24 10:30:00 AM WEST,{ },"{alarm,unackedAlarm}",30.4
30-Dec-24 10:45:01 AM WEST,{ },"{alarm,unackedAlarm}",30.1
30-Dec-24 11:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 11:15:00 AM WEST,{ },"{alarm,unackedAlarm}",27.7
30-Dec-24 11:30:00 AM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 11:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.0
30-Dec-24 12:00:00 PM WEST,{ },"{alarm,unackedAlarm}",26.5
30-Dec-24 12:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.1
30-Dec-24 12:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 12:45:00 PM WEST,{ },{unackedAlarm},25.9
30-Dec-24 1:00:00 PM WEST,{ },"{alarm,unackedAlarm}",26.8
30-Dec-24 1:15:00 PM WEST,{ },"{alarm,unackedAlarm}",26.2
30-Dec-24 1:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.6
30-Dec-24 1:45:00 PM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 2:00:00 PM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 2:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.3
30-Dec-24 2:30:00 PM WEST,{ },"{alarm,unackedAlarm}",27.2
30-Dec-24 2:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
30-Dec-24 3:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 3:15:00 PM WEST,{ },"{alarm,unackedAlarm}",28.3
30-Dec-24 3:30:00 PM WEST,{ },"{alarm,unackedAlarm}",28.7
30-Dec-24 3:45:01 PM WEST,{ },"{alarm,unackedAlarm}",29.3
30-Dec-24 4:00:00 PM WEST,{ },"{alarm,unackedAlarm}",28.9
30-Dec-24 4:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.7
30-Dec-24 4:30:01 PM WEST,{ },"{alarm,unackedAlarm}",26.6
